13750 7000    1.8548
13750 7200    1.8183
13750 7400    1.7886
13750 7600    1.9179
13850 2600    0.2982
13850 2800    0.4244
13850 3000    0.6041
13850 3200    0.8881
13850 3400    1.4609
13850 3600    2.1438
13850 3800    2.4119
13850 4000    2.2970
13850 4200    1.7037
13850 4400    1.6721
13850 4600    1.6743
13850 4800    1.7626
13850 5000    1.6833
13850 5200    1.9145
13850 5400    2.0737
13850 5600    2.2897
13850 5800    2.3251
13850 6000    2.7840
13850 6200    3.0646
13850 6400    2.8835
13850 6600    3.4407
13850 6800    3.2879
13850 7000    3.4164
13850 7200    3.6018
13850 7400    3.4333
13850 7600    3.6834
13950 2600    0.2575
13950 2800    0.3492
13950 3000    0.4782
13950 3200    0.5982
13950 3400    0.7025
13950 3600    0.8388
13950 3800    0.9272
13950 4000    1.0379
13950 4200    1.2872
13950 4400    1.8563
13950 4600    2.6125
13950 4800    2.6956
13950 5000    2.7220
13950 5200    2.7493
13950 5400    2.8079
13950 5600    2.8195
13950 5800    2.7201
13950 6000    2.6940
13950 6200    2.8376
13950 6400    2.9744
13950 6600    2.9338
13950 6800    2.7501
13950 7000    2.9585
13950 7200    3.2537
13950 7400    3.2610
13950 7600    3.8507
14050 2600    0.2728
14050 2800    0.3714
14050 3000    0.5149
14050 3200    0.7369
14050 3400    0.9174
14050 3600    1.1569
14050 3800    1.1473
14050 4000    1.3727
14050 4200    1.4569
14050 4400    1.4299
14050 4600    1.4191
14050 4800    1.2917
14050 5000    1.2653
14050 5200    1.2689
14050 5400    1.3070
14050 5600    1.3863
14050 5800    1.5810
14050 6000    1.8192
14050 6200    2.0780
14050 6400    2.4556
14050 6600    2.9151
14050 6800    3.3597
14050 7000    3.7004
14050 7200    4.3778
14050 7400    4.6936
14050 7600    5.8064
14150 2600    0.2399
14150 2800    0.3259
14150 3000    0.4355
14150 3200    0.6098
14150 3400    0.8418
14150 3600    1.2989
14150 3800    1.9012
14150 4000    2.0819
14150 4200    1.9608
14150 4400    1.7516
14150 4600    1.4759
14150 4800    1.4771
14150 5000    1.4265
14150 5200    1.7174
14150 5400    1.9269
14150 5600    2.3351
14150 5800    2.5792
14150 6000    2.7083
14150 6200    2.8236
14150 6400    2.8001
14150 6600    3.0150
14150 6800    3.3028
14150 7000    3.4376
14150 7200    4.0602
14150 7400    3.7581
14150 7600    4.7963
14250 2600    0.2459
14250 2800    0.3351
14250 3000    0.4615
14250 3200    0.6722
14250 3400    1.0409
14250 3600    1.7012
14250 3800    2.3417
14250 4000    2.0666
14250 4200    1.6282
14250 4400    1.2624
14250 4600    1.1414
14250 4800    1.0824
14250 5000    1.0326
14250 5200    1.0660
14250 5400    1.1577
14250 5600    1.2015
14250 5800    1.3468
14250 6000    1.3874
14250 6200    1.4416
14250 6400    1.5257
14250 6600    1.6312
14250 6800    1.7717
14250 7000    1.8341
14250 7200    2.1421
14250 7400    2.1717
14250 7600    2.6641
14350 2600    0.2647
14350 2800    0.3424
14350 3000    0.4641
14350 3200    0.6705
14350 3400    0.9017
14350 3600    1.3723
14350 3800    2.0032
14350 4000    2.1290
14350 4200    1.5949
14350 4400    1.4274
14350 4600    1.3660
14350 4800    1.3930
14350 5000    1.3374
14350 5200    1.4891
14350 5400    2.0160
14350 5600    2.6712
14350 5800    3.6673
14350 6000    3.7446
14350 6200    5.3467
14350 6400    6.5156
14350 6600    7.8301
14350 6800    9.1744
14350 7000   10.3313
14350 7200   12.8528
14350 7400   13.7260
14350 7600   16.4900
14450 2600    0.2646
14450 2800    0.3530
14450 3000    0.5021
14450 3200    0.6814
14450 3400    1.0938
14450 3600    1.7299
14450 3800    2.3085
14450 4000    2.3802
14450 4200    1.7939
14450 4400    1.4341
14450 4600    1.3469
14450 4800    1.2798
14450 5000    1.2781
14450 5200    1.3191
14450 5400    1.4866
14450 5600    1.5811
14450 5800    1.6903
14450 6000    1.6976
14450 6200    1.7182
14450 6400    1.7437
14450 6600    1.7600
14450 6800    1.7165
14450 7000    1.6402
14450 7200    1.7540
14450 7400    1.7328
14450 7600    1.7644
14550 2600    0.2914
14550 2800    0.3883
14550 3000    0.5142
14550 3200    0.7098
14550 3400    1.0274
14550 3600    1.3384
14550 3800    1.7607
14550 4000    1.7346
14550 4200    1.5239
14550 4400    1.2950
14550 4600    1.1541
14550 4800    1.0904
14550 5000    1.0744
14550 5200    1.1067
14550 5400    1.2086
14550 5600    1.3957
14550 5800    1.4507
14550 6000    1.5002
14550 6200    1.5127
14550 6400    1.6808
14550 6600    1.7650
14550 6800    1.6860
14550 7000    1.8606
14550 7200    1.9344
14550 7400    1.9914
14550 7600    2.0900
14650 2600    0.2936
14650 2800    0.4090
14650 3000    0.5058
14650 3200    0.6124
14650 3400    0.6974
14650 3600    0.7006
14650 3800    0.8276
14650 4000    0.9017
14650 4200    1.0116
14650 4400    1.1427
14650 4600    1.3097
14650 4800    1.3108
14650 5000    1.2780
14650 5200    1.4251
14650 5400    1.6967
14650 5600    2.0706
14650 5800    2.2615
14650 6000    2.3701
14650 6200    2.3868
14650 6400    2.4309
14650 6600    2.3694
14650 6800    2.3735
14650 7000    2.3892
14650 7200    2.6147
14650 7400    2.5965
14650 7600    2.8461
14750 2600    0.3233
14750 2800    0.4380
14750 3000    0.5840
14750 3200    0.7612
14750 3400    0.9359
14750 3600    1.1622
14750 3800    1.2272
14750 4000    1.3286
14750 4200    1.2379
14750 4400    1.1367
14750 4600    1.0978
14750 4800    1.0896
14750 5000    1.0539
14750 5200    1.1502
14750 5400    1.3206
14750 5600    1.4702
14750 5800    1.6747
14750 6000    1.7668
14750 6200    1.8553
14750 6400    1.9488
14750 6600    1.9875
14750 6800    2.0808
14750 7000    2.1631
14750 7200    2.3313
14750 7400    2.3147
14750 7600    2.5251
14850 2600    0.3351
14850 2800    0.4413
14850 3000    0.6109
14850 3200    0.7610
14850 3400    0.9533
14850 3600    1.3066
14850 3800    1.5668
14850 4000    1.4377
14850 4200    1.3242
14850 4400    1.1975
14850 4600    1.2392
14850 4800    1.2746
14850 5000    1.1879
14850 5200    1.3689
14850 5400    1.6072
14850 5600    1.8030
14850 5800    1.9186
14850 6000    2.1095
14850 6200    2.1771
14850 6400    2.2052
14850 6600    2.2000
14850 6800    2.2488
14850 7000    2.1889
14850 7200    2.2811
14850 7400    2.2663
14850 7600    2.2927
14950 2600    0.3523
14950 2800    0.4965
14950 3000    0.6515
14950 3200    0.8244
14950 3400    1.1679
14950 3600    1.6351
14950 3800    2.1311
14950 4000    2.0623
14950 4200    1.8815
14950 4400    1.6635
14950 4600    1.5250
14950 4800    1.4912
14950 5000    1.4584
14950 5200    1.5714
14950 5400    1.8497
14950 5600    2.0988
14950 5800    2.3172
14950 6000    2.5575
14950 6200    2.7525
14950 6400    3.0115
14950 6600    3.2698
14950 6800    3.3822
14950 7000    3.9020
14950 7200    4.4794
14950 7400    4.8439
14950 7600    5.8831
15050 2600    0.3703
15050 2800    0.5091
15050 3000    0.6807
15050 3200    0.8486
15050 3400    1.0535
15050 3600    1.1456
15050 3800    1.2864
15050 4000    1.1354
15050 4200    1.2781
15050 4400    1.2809
15050 4600    1.3095
15050 4800    1.2462
15050 5000    1.2792
15050 5200    1.2941
15050 5400    1.3459
15050 5600    1.4243
15050 5800    1.4657
15050 6000    1.5365
15050 6200    1.6240
15050 6400    1.6740
15050 6600    1.6779
15050 6800    1.6634
15050 7000    1.5685
15050 7200    1.6692
15050 7400    1.7380
15050 7600    1.8206
15150 2600    0.4212
15150 2800    0.5408
15150 3000    0.6881
15150 3200    0.8457
15150 3400    0.9457
15150 3600    1.0578
15150 3800    1.0893
15150 4000    1.1284
15150 4200    1.0666
15150 4400    1.0210
15150 4600    1.0805
15150 4800    1.1256
15150 5000    1.1613
15150 5200    1.2166
15150 5400    1.3754
15150 5600    1.6222
15150 5800    1.8060
15150 6000    2.2376
15150 6200    2.4769
15150 6400    2.8639
15150 6600    3.4076
15150 6800    3.8325
15150 7000    4.3413
15150 7200    5.9673
15150 7400    6.9046
15150 7600    8.5614
15250 2600    0.4275
15250 2800    0.5777
15250 3000    0.7538
15250 3200    0.9315
15250 3400    1.1348
15250 3600    1.3264
15250 3800    1.2905
15250 4000    1.3446
15250 4200    1.3542
15250 4400    1.3261
15250 4600    1.3714
15250 4800    1.4582
15250 5000    1.4497
15250 5200    1.4886
15250 5400    1.5741
15250 5600    1.6542
15250 5800    1.7293
15250 6000    1.8160
15250 6200    1.9048
15250 6400    2.0403
15250 6600    2.1480
15250 6800    2.3413
15250 7000    2.3494
15250 7200    2.6814
15250 7400    2.9248
15250 7600    3.3861
15350 2600    0.5262
15350 2800    0.6910
15350 3000    0.8749
15350 3200    1.0204
15350 3400    1.2287
15350 3600    1.3772
15350 3800    1.4810
15350 4000    1.6269
15350 4200    1.6575
15350 4400    1.6411
15350 4600    1.5618
15350 4800    1.5531
15350 5000    1.6588
15350 5200    1.7404
15350 5400    1.8940
15350 5600    2.0246
15350 5800    2.1608
15350 6000    2.2631
15350 6200    2.4280
15350 6400    2.6244
15350 6600    2.8514
15350 6800    2.9724
15350 7000    3.3834
15350 7200    4.0115
15350 7400    4.3855
15350 7600    5.3025
15450 2600    0.5972
15450 2800    0.7754
15450 3000    0.9591
15450 3200    1.0819
15450 3400    1.1101
15450 3600    1.1418
15450 3800    1.1365
15450 4000    1.0186
15450 4200    1.4102
15450 4400    1.4488
15450 4600    1.9416
15450 4800    2.1552
15450 5000    2.1692
15450 5200    2.4034
15450 5400    2.7118
15450 5600    2.9532
15450 5800    3.1173
15450 6000    3.1300
15450 6200    3.0637
15450 6400    3.0698
15450 6600    3.0002
15450 6800    2.9612
15450 7000    2.9396
15450 7200    3.0005
15450 7400    2.9865
15450 7600    3.2525
15550 2600    0.6644
15550 2800    0.8562
15550 3000    1.0123
15550 3200    1.0693
15550 3400    1.0552
15550 3600    1.0568
15550 3800    1.0540
15550 4000    1.1866
15550 4200    1.2107
15550 4400    1.3739
15550 4600    1.5634
15550 4800    1.6733
15550 5000    1.6506
15550 5200    1.7175
15550 5400    1.8512
15550 5600    1.9202
15550 5800    2.1355
15550 6000    2.2441
15550 6200    2.4620
15550 6400    2.6693
15550 6600    3.0130
15550 6800    3.3425
15550 7000    3.7546
15550 7200    4.5541
15550 7400    5.0586
15550 7600    6.7553
15650 2600    0.7109
15650 2800    0.9205
15650 3000    1.1209
15650 3200    1.2790
15650 3400    1.3692
15650 3600    1.3702
15650 3800    1.2932
15650 4000    1.3962
15650 4200    1.3895
15650 4400    1.4258
15650 4600    1.5426
15650 4800    1.5190
15650 5000    1.4975
15650 5200    1.5161
15650 5400    1.5900
15650 5600    1.5601
15650 5800    1.8080
15650 6000    1.9055
15650 6200    2.0447
15650 6400    2.2088
15650 6600    2.3473
15650 6800    2.6587
15650 7000    2.8196
15650 7200    3.2548
15650 7400    3.5127
15650 7600    4.3066
15750 2600    0.7668
15750 2800    0.9536
15750 3000    1.1039
15750 3200    1.1620
15750 3400    1.1658
15750 3600    1.0331
15750 3800    1.1206
15750 4000    1.0973
15750 4200    1.0839
15750 4400    1.2031
15750 4600    1.4454
15750 4800    1.5721
15750 5000    1.5967
15750 5200    1.6169
15750 5400    1.6509
15750 5600    1.6643
15750 5800    1.7242
15750 6000    1.7621
15750 6200    1.8173
15750 6400    1.8660
15750 6600    1.9241
15750 6800    1.9985
15750 7000    1.9689
15750 7200    2.0807
15750 7400    2.1181
15750 7600    2.3411
15850 2600    0.8453
15850 2800    1.0384
15850 3000    1.2091
15850 3200    1.2875
15850 3400    1.4093
15850 3600    1.4312
15850 3800    1.4249
15850 4000    1.5159
15850 4200    1.4358
15850 4400    1.4721
15850 4600    1.4502
15850 4800    1.3849
15850 5000    1.2993
15850 5200    1.2839
15850 5400    1.2935
15850 5600    1.3351
15850 5800    1.4139
15850 6000    1.4827
15850 6200    1.5698
15850 6400    1.6192
15850 6600    1.7912
15850 6800    1.9828
15850 7000    1.9759
15850 7200    2.2830
15850 7400    2.4560
15850 7600    2.9710
15950 2600    0.9949
15950 2800    1.2257
15950 3000    1.4352
15950 3200    1.5833
15950 3400    1.6205
15950 3600    1.7484
15950 3800    1.8170
15950 4000    1.8303
15950 4200    1.7902
15950 4400    1.7063
15950 4600    1.9168
15950 4800    1.8304
15950 5000    1.7782
15950 5200    1.7338
15950 5400    1.7868
15950 5600    1.8554
15950 5800    1.9757
15950 6000    2.0831
15950 6200    2.2154
15950 6400    2.3647
15950 6600    2.5525
15950 6800    2.7522
15950 7000    2.8552
15950 7200    3.2163
15950 7400    3.3928
15950 7600    3.8816
16050 2600    1.0872
16050 2800    1.2502
16050 3000    1.2995
16050 3200    1.2073
16050 3400    1.1185
16050 3600    1.0732
16050 3800    1.1028
16050 4000    1.1679
16050 4200    1.2977
16050 4400    1.5078
16050 4600    1.8033
16050 4800    1.8163
16050 5000    1.7410
16050 5200    1.7286
16050 5400    1.7579
16050 5600    1.8117
16050 5800    1.8963
16050 6000    1.9656
16050 6200    2.0937
16050 6400    2.1602
16050 6600    2.2760
16050 6800    2.4232
16050 7000    2.5076
16050 7200    2.8157
16050 7400    2.9245
16050 7600    3.3082
16150 2600    1.1241
16150 2800    1.3530
16150 3000    1.6121
16150 3200    1.7661
16150 3400    1.8270
16150 3600    1.7971
16150 3800    1.7606
16150 4000    1.6636
16150 4200    1.5838
16150 4400    1.5297
16150 4600    1.5990
16150 4800    1.5880
16150 5000    1.5633
16150 5200    1.5374
16150 5400    1.6620
16150 5600    1.6915
16150 5800    1.8962
16150 6000    2.0604
16150 6200    2.1591
16150 6400    2.4613
16150 6600    2.5864
16150 6800    3.0793
16150 7000    3.1658
16150 7200    4.1638
16150 7400    4.6650
16150 7600    5.5793
16250 2600    1.2293
16250 2800    1.4046
16250 3000    1.4534
16250 3200    1.3179
16250 3400    1.1901
16250 3600    1.0935
16250 3800    1.1004
16250 4000    1.1972
16250 4200    1.3002
16250 4400    1.4625
16250 4600    1.6462
16250 4800    1.6574
16250 5000    1.6124
16250 5200    1.6522
16250 5400    1.7101
16250 5600    1.7305
16250 5800    1.8706
16250 6000    2.0138
16250 6200    2.1482
16250 6400    2.4199
16250 6600    2.7552
16250 6800    3.0128
16250 7000    3.2868
16250 7200    3.9890
16250 7400    4.5234
16250 7600    5.4678
16350 2600    1.2433
16350 2800    1.3901
16350 3000    1.4545
16350 3200    1.2857
16350 3400    1.2119
16350 3600    1.1597
16350 3800    1.2192
16350 4000    1.3083
16350 4200    1.3928
16350 4400    1.5026
16350 4600    1.6674
16350 4800    1.6221
16350 5000    1.5213
16350 5200    1.5360
16350 5400    1.5684
16350 5600    1.6313
16350 5800    1.8272
16350 6000    1.9583
16350 6200    2.0331
16350 6400    2.2985
16350 6600    2.5030
16350 6800    2.6758
16350 7000    2.9826
16350 7200    3.4046
16350 7400    3.8984
16350 7600    4.5285
16450 2600    1.2953
16450 2800    1.4653
16450 3000    1.4536
16450 3200    1.3376
16450 3400    1.2211
16450 3600    1.1804
16450 3800    1.1801
16450 4000    1.3261
16450 4200    1.3396
16450 4400    1.6238
16450 4600    1.9724
16450 4800    1.9874
16450 5000    1.9819
16450 5200    1.9477
16450 5400    1.8861
16450 5600    2.0023
16450 5800    2.0653
16450 6000    2.1543
16450 6200    2.2879
16450 6400    2.4933
16450 6600    2.5648
16450 6800    2.7666
16450 7000    2.7869
16450 7200    3.3517
16450 7400    3.6164
16450 7600    4.1267
16550 2600    1.5715
16550 2800    1.7712
16550 3000    1.7683
16550 3200    1.6307
16550 3400    1.4563
16550 3600    1.4296
16550 3800    1.4569
16550 4000    1.5455
16550 4200    1.6326
16550 4400    2.0469
16550 4600    2.5824
16550 4800    2.6181
16550 5000    2.4910
16550 5200    2.4619
16550 5400    2.5537
16550 5600    2.6701
16550 5800    2.9297
16550 6000    3.2070
16550 6200    3.4806
16550 6400    3.4646
16550 6600    4.0427
16550 6800    4.3532
16550 7000    4.5314
16550 7200    5.0903
16550 7400    5.3710
16550 7600    5.9466
16650 2600    1.4749
16650 2800    1.6289
16650 3000    1.6851
16650 3200    1.5626
16650 3400    1.4306
16650 3600    1.3531
16650 3800    1.3444
16650 4000    1.4661
16650 4200    1.5251
16650 4400    1.9304
16650 4600    2.2385
16650 4800    2.2447
16650 5000    2.0772
16650 5200    2.0517
16650 5400    2.0535
16650 5600    2.0692
16650 5800    2.2242
16650 6000    2.3532
16650 6200    2.5038
16650 6400    2.6775
16650 6600    2.8799
16650 6800    3.1033
16650 7000    2.9866
16650 7200    3.6698
16650 7400    3.8883
16650 7600    4.4558
16750 2600    1.5403
16750 2800    1.8258
16750 3000    1.8803
16750 3200    1.6960
16750 3400    1.5575
16750 3600    1.3554
16750 3800    1.5147
16750 4000    1.5437
16750 4200    1.6404
16750 4400    1.7886
16750 4600    2.0403
16750 4800    2.1060
16750 5000    2.1374
16750 5200    2.1907
16750 5400    2.3220
16750 5600    2.3994
16750 5800    2.5335
16750 6000    2.6368
16750 6200    2.7562
16750 6400    2.8657
16750 6600    3.0271
16750 6800    3.2010
16750 7000    3.2645
16750 7200    3.6298
16750 7400    3.7648
16750 7600    4.2460
16850 2600    1.4708
16850 2800    1.6652
16850 3000    1.6890
16850 3200    1.5653
16850 3400    1.4592
16850 3600    1.3878
16850 3800    1.2425
16850 4000    1.5930
16850 4200    1.8070
16850 4400    2.4942
16850 4600    3.3966
16850 4800    3.3406
16850 5000    3.2374
16850 5200    3.1484
16850 5400    3.0048
16850 5600    3.0677
16850 5800    3.3095
16850 6000    3.1602
16850 6200    3.4963
16850 6400    3.6428
16850 6600    3.9187
16850 6800    4.1605
16850 7000    3.9856
16850 7200    4.1667
16850 7400    4.0293
16850 7600    4.2243
16950 2600    1.0466
16950 2800    1.2607
16950 3000    1.4235
16950 3200    1.5144
16950 3400    1.5466
16950 3600    1.5508
16950 3800    1.6352
16950 4000    1.7075
16950 4200    2.0629
16950 4400    2.4879
16950 4600    3.2201
16950 4800    3.1729
16950 5000    3.4151
16950 5200    3.3119
16950 5400    3.3979
16950 5600    3.5355
16950 5800    3.8313
16950 6000    4.1132
16950 6200    4.4816
16950 6400    4.7991
16950 6600    5.1857
16950 6800    5.4250
16950 7000    5.8156
16950 7200    6.5698
16950 7400    6.9396
16950 7600    7.7645
17050 2600    0.8197
17050 2800    1.0156
17050 3000    1.2210
17050 3200    1.3925
17050 3400    1.5782
17050 3600    1.6261
17050 3800    1.5921
17050 4000    1.8259
17050 4200    2.1060
17050 4400    2.3405
17050 4600    2.6844
17050 4800    2.6237
17050 5000    2.3671
17050 5200    2.3662
17050 5400    2.4685
17050 5600    2.5174
17050 5800    2.7115
17050 6000    2.9831
17050 6200    3.1724
17050 6400    3.3755
17050 6600    3.6404
17050 6800    3.6248
17050 7000    3.8868
17050 7200    4.2289
17050 7400    4.1416
17050 7600    4.4180
17150 2600    0.5805
17150 2800    0.7392
17150 3000    0.9196
17150 3200    1.1101
17150 3400    1.3554
17150 3600    1.5051
17150 3800    1.6731
17150 4000    1.7641
17150 4200    1.9641
17150 4400    2.4298
17150 4600    3.2393
17150 4800    3.4367
17150 5000    3.3737
17150 5200    3.3913
17150 5400    3.4732
17150 5600    3.4894
17150 5800    3.6763
17150 6000    3.8660
17150 6200    4.0122
17150 6400    4.1158
17150 6600    4.1348
17150 6800    4.1129
17150 7000    3.7772
17150 7200    3.8371
17150 7400    3.7272
17150 7600    4.0611
17250 2600    0.5453
17250 2800    0.6799
17250 3000    0.8511
17250 3200    1.0461
17250 3400    1.2786
17250 3600    1.4900
17250 3800    1.6834
17250 4000    1.8603
17250 4200    2.1792
17250 4400    2.6683
17250 4600    3.5469
17250 4800    3.7204
17250 5000    3.5336
17250 5200    3.4284
17250 5400    3.4552
17250 5600    3.4804
17250 5800    3.5608
17250 6000    3.6074
17250 6200    3.5885
17250 6400    3.6228
17250 6600    3.6004
17250 6800    3.5845
17250 7000    3.5305
17250 7200    3.5925
17250 7400    3.5235
17250 7600    3.6652
17350 2600    0.4260
17350 2800    0.5391
17350 3000    0.6717
17350 3200    0.8196
17350 3400    1.0103
17350 3600    1.1941
17350 3800    1.3092
17350 4000    1.4342
17350 4200    1.6741
17350 4400    2.1250
17350 4600    3.0866
17350 4800    3.5263
17350 5000    3.5639
17350 5200    3.4993
17350 5400    3.5740
17350 5600    3.6148
17350 5800    3.5897
17350 6000    3.6928
17350 6200    3.7369
17350 6400    3.6947
17350 6600    3.6892
17350 6800    3.7637
17350 7000    3.6546
17350 7200    3.7383
17350 7400    3.8807
17350 7600    4.1174
17450 2600    0.3911
17450 2800    0.4922
17450 3000    0.5993
17450 3200    0.7588
17450 3400    1.0339
17450 3600    1.4578
17450 3800    1.8250
17450 4000    2.0573
17450 4200    2.3054
17450 4400    2.7865
17450 4600    3.5874
17450 4800    3.6476
17450 5000    3.5205
17450 5200    3.7697
17450 5400    3.8712
17450 5600    3.7208
17450 5800    3.7070
17450 6000    3.5452
17450 6200    3.3621
17450 6400    3.2622
17450 6600    3.1292
17450 6800    3.1120
17450 7000    3.0359
17450 7200    3.0469
17450 7400    2.9888
17450 7600    3.0982
17550 2600    0.3341
17550 2800    0.4171
17550 3000    0.5179
17550 3200    0.6384
17550 3400    0.7993
17550 3600    1.1329
17550 3800    1.4548
17550 4000    1.7271
17550 4200    2.0971
17550 4400    2.8300
17550 4600    4.1957
17550 4800    5.1575
17550 5000    5.3702
17550 5200    5.1612
17550 5400    5.6794
17550 5600    6.0511
17550 5800    5.8554
17550 6000    5.7202
17550 6200    5.4693
17550 6400    5.1455
17550 6600    4.7767
17550 6800    4.6054
17550 7000    4.3567
17550 7200    4.2612
17550 7400    4.0947
17550 7600    4.0776
17650 2600    0.3144
17650 2800    0.3817
17650 3000    0.4665
17650 3200    0.5751
17650 3400    0.7515
17650 3600    1.1285
17650 3800    1.5750
17650 4000    1.9441
17650 4200    2.1252
17650 4400    2.6043
17650 4600    3.8655
17650 4800    3.9974
17650 5000    3.3605
17650 5200    3.2795
17650 5400    3.0984
17650 5600    3.0159
17650 5800    3.0114
17650 6000    2.9883
17650 6200    2.8526
17650 6400    2.8467
17650 6600    2.8865
17650 6800    2.8619
17650 7000    2.8617
17650 7200    2.9501
17650 7400    2.9253
17650 7600    3.0636
17750 2600    0.2983
17750 2800    0.3646
17750 3000    0.4407
17750 3200    0.5510
17750 3400    0.6962
17750 3600    1.0615
17750 3800    1.6862
17750 4000    2.1014
17750 4200    2.4138
17750 4400    2.8032
17750 4600    3.0840
17750 4800    3.0277
17750 5000    2.9801
17750 5200    2.9224
17750 5400    3.0191
17750 5600    3.0900
17750 5800    3.2340
17750 6000    3.1137
17750 6200    3.4721
17750 6400    3.5325
17750 6600    3.6028
17750 6800    3.7006
17750 7000    3.6165
17750 7200    4.0050
17750 7400    3.9175
17750 7600    4.1598
17850 2600    0.2890
17850 2800    0.3440
17850 3000    0.4247
17850 3200    0.5297
17850 3400    0.6633
17850 3600    0.9512
17850 3800    1.3807
17850 4000    1.7859
17850 4200    2.2208
17850 4400    2.6873
17850 4600    3.7759
17850 4800    4.8115
17850 5000    4.8575
17850 5200    4.6558
17850 5400    4.3261
17850 5600    4.7622
17850 5800    4.7916
17850 6000    4.1727
17850 6200    5.3141
17850 6400    4.3707
17850 6600    5.1215
17850 6800    5.0020
17850 7000    4.9088
17850 7200    5.1453
17850 7400    4.7039
17850 7600    5.0892
17950 2600    0.2999
17950 2800    0.3570
17950 3000    0.4370
17950 3200    0.5321
17950 3400    0.6729
17950 3600    1.0371
17950 3800    1.9336
17950 4000    3.0565
17950 4200    3.4567
17950 4400    3.4110
17950 4600    3.6311
17950 4800    3.7791
17950 5000    3.4821
17950 5200    3.5438
17950 5400    3.6200
17950 5600    3.7392
17950 5800    4.0766
17950 6000    4.3759
17950 6200    4.8748
17950 6400    5.4069
17950 6600    5.9989
17950 6800    6.8101
17950 7000    7.5262
17950 7200    9.1300
17950 7400    9.3182
17950 7600   11.1927
18050 2600    0.2730
18050 2800    0.3266
18050 3000    0.3978
18050 3200    0.4863
18050 3400    0.5935
18050 3600    0.8044
18050 3800    1.1573
18050 4000    1.4570
18050 4200    1.6416
18050 4400    1.7680
18050 4600    2.8002
18050 4800    3.2287
18050 5000    3.7226
18050 5200    3.6960
18050 5400    4.0256
18050 5600    4.1489
18050 5800    4.4235
18050 6000    4.9197
18050 6200    5.3296
18050 6400    5.7112
18050 6600    5.9214
18050 6800    6.3666
18050 7000    6.5101
18050 7200    6.6665
18050 7400    7.1283
18050 7600    7.8519
18150 2600    0.2837
18150 2800    0.3392
18150 3000    0.4046
18150 3200    0.4985
18150 3400    0.5929
18150 3600    0.8704
18150 3800    1.2727
18150 4000    1.4959
18150 4200    1.5292
18150 4400    1.7988
18150 4600    2.6261
18150 4800    3.7853
18150 5000    4.4476
18150 5200    4.7797
18150 5400    5.0059
18150 5600    5.0667
18150 5800    5.5285
18150 6000    5.9432
18150 6200    6.0241
18150 6400    7.0071
18150 6600    7.6112
18150 6800    8.2193
18150 7000    8.5470
18150 7200   10.3465
18150 7400   10.9899
18150 7600   12.3170
18250 2600    0.3051
18250 2800    0.3685
18250 3000    0.4437
18250 3200    0.5432
18250 3400    0.6565
18250 3600    0.8977
18250 3800    1.2947
18250 4000    1.5382
18250 4200    2.0333
18250 4400    2.5759
18250 4600    3.8010
18250 4800    4.4405
18250 5000    4.4617
18250 5200    4.2686
18250 5400    4.3254
18250 5600    4.2499
18250 5800    4.4108
18250 6000    4.4519
18250 6200    4.6321
18250 6400    4.8211
18250 6600    4.9185
18250 6800    5.2164
18250 7000    5.3321
18250 7200    4.9403
18250 7400    5.7080
18250 7600    5.9256
18350 2600    0.3104
18350 2800    0.3709
18350 3000    0.4563
18350 3200    0.5611
18350 3400    0.6995
18350 3600    1.0954
18350 3800    2.1506
18350 4000    3.8164
18350 4200    4.4840
18350 4400    4.6283
18350 4600    4.7861
18350 4800    4.5506
18350 5000    4.4737
18350 5200    4.5339
18350 5400    4.6511
18350 5600    4.8333
18350 5800    5.2291
18350 6000    5.4416
18350 6200    5.1066
18350 6400    5.6345
18350 6600    5.7070
18350 6800    5.7678
18350 7000    5.3941
18350 7200    6.0199
18350 7400    5.9966
18350 7600    6.2970
18450 2600    0.2956
18450 2800    0.3636
18450 3000    0.4529
18450 3200    0.5575
18450 3400    0.6861
18450 3600    0.9646
18450 3800    1.5388
18450 4000    2.1083
18450 4200    2.3608
18450 4400    2.3484
18450 4600    2.4067
18450 4800    2.2924
18450 5000    2.2059
18450 5200    2.1276
18450 5400    2.1598
18450 5600    2.1848
18450 5800    2.1940
18450 6000    2.3100
18450 6200    2.3769
18450 6400    2.5204
18450 6600    2.6357
18450 6800    2.8297
18450 7000    2.8944
18450 7200    3.2167
18450 7400    3.3437
18450 7600    3.6343
18550 2600    0.2807
18550 2800    0.3268
18550 3000    0.4063
18550 3200    0.5000
18550 3400    0.5769
18550 3600    0.8403
18550 3800    1.3733
18550 4000    1.9513
18550 4200    2.3665
18550 4400    2.5897
18550 4600    3.0979
18550 4800    3.2239
18550 5000    3.2225
18550 5200    3.3026
18550 5400    3.3228
18550 5600    3.5891
18550 5800    3.8305
18550 6000    4.0164
18550 6200    4.2002
18550 6400    4.3448
18550 6600    4.5296
18550 6800    4.6346
18550 7000    4.6595
18550 7200    4.7774
18550 7400    4.8506
18550 7600    5.0600
18650 2600    0.2697
18650 2800    0.3251
18650 3000    0.4043
18650 3200    0.4962
18650 3400    0.5989
18650 3600    0.9318
18650 3800    1.7200
18650 4000    2.7581
18650 4200    2.9654
18650 4400    2.9815
18650 4600    2.9010
18650 4800    2.8586
18650 5000    3.2913
18650 5200    3.3747
18650 5400    3.7598
18650 5600    4.1169
18650 5800    4.6885
18650 6000    5.5575
18650 6200    5.9332
18650 6400    6.8212
